,ID,Pin-code,age,Fam members,Education,T.Experience,Income,Mortgage,Fixed Deposit,Demat,Net Banking,Loan
349,1000350,110003,24,2.0,Under Graduate,2.0,480000,1056000,no,no,no,yes
350,1000351,110003,37,1.0,Post Graduate,14.0,904000,0,no,yes,yes,no
351,1000352,110003,26,4.0,Graduate,4.0,1240000,0,no,no,yes,yes
352,1000353,110004,50,4.0,Graduate,28.0,728000,0,no,no,no,no
353,1000354,110003,51,4.0,Graduate,29.0,440000,0,no,no,yes,no
354,1000355,110011,42,2.0,Under Graduate,20.0,1384000,3352000,no,no,yes,no
355,1000356,110011,41,3.0,Post Graduate,19.0,568000,0,no,no,no,no
356,1000357,110001,54,2.0,Post Graduate,30.0,192000,704000,no,no,no,no
357,1000358,110004,36,1.0,Graduate,14.0,336000,648000,no,no,yes,no
358,1000359,110004,28,2.0,Under Graduate,6.0,1128000,0,no,no,yes,no
359,1000360,110003,30,1.0,Post Graduate,6.0,256000,0,no,no,yes,no
360,1000361,110014,33,4.0,Under Graduate,10.0,440000,0,no,no,no,no
361,1000362,110004,41,2.0,Under Graduate,19.0,1224000,0,no,no,yes,no
362,1000363,110001,56,2.0,Under Graduate,32.0,904000,2160000,no,no,no,no
363,1000364,110003,23,2.0,Graduate,0.0,240000,0,no,no,no,no
364,1000365,110014,52,3.0,Post Graduate,24.0,232000,1184000,no,no,no,no
365,1000366,110014,55,1.0,Graduate,32.0,1392000,3728000,no,no,yes,yes
366,1000367,110003,48,1.0,Post Graduate,24.0,280000,0,no,no,yes,no
367,1000368,110014,30,2.0,Graduate,8.0,784000,1400000,no,no,yes,no
368,1000369,110004,61,2.0,Post Graduate,37.0,240000,1272000,no,no,yes,no
369,1000370,110011,29,2.0,Under Graduate,6.0,464000,0,no,no,no,no
370,1000371,110011,34,4.0,Under Graduate,12.0,200000,1176000,no,no,no,no
371,1000372,110001,56,4.0,Under Graduate,34.0,152000,0,no,no,no,no
372,1000373,110003,54,4.0,Graduate,30.0,352000,1392000,no,no,yes,no
373,1000374,110014,47,4.0,Under Graduate,25.0,160000,888000,no,no,yes,no
374,1000375,110011,28,2.0,Under Graduate,5.0,784000,1760000,no,no,yes,no
375,1000376,110011,31,3.0,Under Graduate,7.0,720000,0,no,no,yes,no
376,1000377,110004,43,3.0,Under Graduate,21.0,488000,0,no,no,no,no
377,1000378,110004,28,4.0,Graduate,5.0,320000,0,no,no,yes,no
378,1000379,110011,45,2.0,Post Graduate,23.0,304000,0,no,no,no,no
379,1000380,110011,23,2.0,Graduate,0.0,224000,0,no,no,no,no
380,1000381,110011,61,1.0,Post Graduate,33.0,272000,0,no,no,yes,no
381,1000382,110011,53,2.0,Post Graduate,29.0,584000,0,no,no,yes,no
382,1000383,110014,63,4.0,Under Graduate,41.0,1064000,0,no,no,no,yes
383,1000384,110003,42,1.0,Under Graduate,18.0,424000,0,no,no,yes,no
384,1000385,110001,49,4.0,Post Graduate,25.0,168000,0,no,no,yes,no
385,1000386,110014,33,3.0,Under Graduate,9.0,320000,0,no,no,yes,no
386,1000387,110003,28,4.0,Graduate,5.0,328000,0,no,no,yes,no
387,1000388,110001,29,4.0,Graduate,5.0,656000,0,no,no,yes,no
388,1000389,110004,52,4.0,Post Graduate,30.0,800000,0,no,no,no,yes
389,1000390,110004,43,1.0,Under Graduate,20.0,1240000,0,no,no,yes,no
390,1000391,110003,43,1.0,Under Graduate,19.0,360000,0,no,no,yes,no
391,1000392,110014,56,3.0,Post Graduate,32.0,72000,0,no,no,no,no
392,1000393,110001,52,4.0,Post Graduate,29.0,384000,0,no,no,yes,no
393,1000394,110014,51,4.0,Post Graduate,28.0,144000,872000,yes,yes,yes,no
394,1000395,110001,31,4.0,Under Graduate,9.0,640000,0,no,no,yes,no
395,1000396,110011,58,2.0,Under Graduate,35.0,512000,0,no,no,no,no
396,1000397,110003,48,4.0,Under Graduate,24.0,232000,0,no,no,no,no
397,1000398,110004,24,3.0,Graduate,2.0,384000,0,no,no,yes,no
398,1000399,110003,52,2.0,Under Graduate,30.0,184000,0,no,no,no,no
399,1000400,110014,26,4.0,Under Graduate,3.0,672000,0,no,no,yes,no
400,1000401,110004,34,3.0,Under Graduate,10.0,1432000,0,no,no,yes,yes
401,1000402,110001,27,4.0,Graduate,2.0,240000,896000,no,no,no,no
402,1000403,110004,52,1.0,Under Graduate,28.0,744000,1064000,yes,no,yes,no
403,1000404,110014,53,2.0,Graduate,30.0,312000,0,no,no,no,no
404,1000405,110004,59,3.0,Graduate,36.0,480000,1456000,no,no,no,no
405,1000406,110014,34,1.0,Under Graduate,11.0,1064000,2320000,yes,yes,yes,no
406,1000407,110004,43,1.0,Under Graduate,19.0,1000000,0,no,no,no,no
407,1000408,110004,62,1.0,Post Graduate,40.0,464000,0,no,no,yes,no
408,1000409,110011,58,2.0,Under Graduate,36.0,712000,0,no,no,yes,no
409,1000410,110011,47,1.0,Graduate,22.0,656000,1000000,no,no,yes,no
410,1000411,110011,45,2.0,Under Graduate,23.0,880000,0,no,no,yes,no
411,1000412,110014,58,4.0,Post Graduate,36.0,432000,0,no,yes,no,no
412,1000413,110001,43,4.0,Post Graduate,20.0,712000,0,no,no,yes,no
413,1000414,110003,30,3.0,Under Graduate,7.0,336000,0,no,no,yes,no
414,1000415,110014,50,3.0,Graduate,28.0,328000,0,no,no,no,no
415,1000416,110011,33,4.0,Graduate,8.0,304000,992000,no,no,yes,no
416,1000417,110003,38,2.0,Under Graduate,15.0,680000,0,no,no,yes,no
417,1000418,110004,51,4.0,Graduate,29.0,664000,0,no,no,yes,no
418,1000419,110011,25,4.0,Post Graduate,0.0,264000,0,no,no,no,no
419,1000420,110004,56,4.0,Under Graduate,33.0,400000,0,no,no,no,no
420,1000421,110011,45,4.0,Post Graduate,22.0,464000,0,no,no,yes,no
421,1000422,110001,26,4.0,Graduate,3.0,920000,0,no,no,no,yes
422,1000423,110011,44,2.0,Under Graduate,20.0,1160000,0,yes,yes,yes,no
423,1000424,110003,41,2.0,Under Graduate,19.0,1288000,0,no,no,no,no
424,1000425,110001,54,1.0,Under Graduate,30.0,304000,0,no,no,no,no
425,1000426,110003,26,4.0,Under Graduate,3.0,224000,0,no,no,yes,no
426,1000427,110011,40,3.0,Under Graduate,18.0,600000,0,no,no,no,no
427,1000428,110011,30,3.0,Under Graduate,7.0,280000,928000,no,no,no,no
428,1000429,110003,60,2.0,Under Graduate,38.0,192000,928000,no,no,no,no
429,1000430,110011,35,4.0,Graduate,13.0,624000,0,no,no,yes,no
430,1000431,110003,49,1.0,Post Graduate,26.0,904000,1288000,no,no,yes,no
431,1000432,110014,37,3.0,Under Graduate,13.0,600000,1792000,no,no,yes,no
432,1000433,110001,41,1.0,Under Graduate,17.0,728000,0,no,no,yes,no
433,1000434,110011,50,4.0,Under Graduate,28.0,248000,1128000,no,no,yes,no
434,1000435,110014,28,1.0,Graduate,6.0,360000,0,no,no,yes,no
435,1000436,110001,50,3.0,Under Graduate,26.0,640000,0,no,no,no,no
436,1000437,110004,59,3.0,Post Graduate,35.0,400000,896000,no,no,yes,no
437,1000438,110004,34,4.0,Graduate,9.0,248000,0,no,yes,yes,no
438,1000439,110004,56,2.0,Graduate,32.0,904000,952000,yes,no,yes,yes
439,1000440,110014,45,4.0,Under Graduate,23.0,232000,0,no,no,yes,no
440,1000441,110001,62,2.0,Under Graduate,39.0,472000,1112000,no,no,yes,no
441,1000442,110003,50,1.0,Graduate,27.0,344000,0,no,yes,yes,no
442,1000443,110004,56,1.0,Post Graduate,28.0,976000,920000,no,no,yes,yes
443,1000444,110003,46,1.0,Under Graduate,24.0,232000,0,no,no,no,no
444,1000445,110003,62,2.0,Post Graduate,40.0,728000,0,no,no,yes,no
445,1000446,110004,56,3.0,Post Graduate,32.0,520000,0,no,no,yes,no
446,1000447,110011,45,1.0,Under Graduate,23.0,176000,0,no,no,no,no
447,1000448,110004,47,1.0,Post Graduate,23.0,568000,0,no,no,no,no
448,1000449,110003,29,4.0,Graduate,4.0,480000,0,no,no,yes,no
449,1000450,110004,59,3.0,Post Graduate,37.0,480000,0,no,no,yes,no
450,1000451,110011,49,1.0,Under Graduate,25.0,552000,0,no,no,yes,no
451,1000452,110004,26,2.0,Post Graduate,-2.0,384000,712000,no,no,yes,no
452,1000453,110001,37,3.0,Graduate,13.0,168000,0,no,no,no,no
453,1000454,110014,52,4.0,Graduate,28.0,424000,0,no,yes,no,no
454,1000455,110001,48,3.0,Post Graduate,24.0,232000,0,no,no,no,no
455,1000456,110014,28,4.0,Graduate,4.0,480000,0,no,no,yes,no
456,1000457,110004,62,3.0,Graduate,39.0,336000,928000,no,no,yes,no
457,1000458,110001,27,3.0,Post Graduate,3.0,552000,0,no,no,no,no
458,1000459,110001,46,1.0,Under Graduate,24.0,160000,0,no,no,yes,no
459,1000460,110001,33,2.0,Under Graduate,10.0,1600000,3664000,no,no,no,no
460,1000461,110001,58,2.0,Under Graduate,36.0,1128000,0,no,no,yes,no
461,1000462,110011,53,2.0,Under Graduate,30.0,648000,0,no,yes,no,no
462,1000463,110011,27,3.0,Post Graduate,4.0,1464000,0,no,no,yes,yes
463,1000464,110003,46,2.0,Graduate,22.0,1192000,0,yes,yes,yes,yes
464,1000465,110004,41,4.0,Post Graduate,19.0,664000,0,no,no,no,yes
465,1000466,110014,64,1.0,Graduate,42.0,280000,1376000,no,no,yes,no
466,1000467,110011,23,2.0,Post Graduate,0.0,104000,0,no,no,yes,no
467,1000468,110011,43,1.0,Under Graduate,20.0,312000,0,no,no,no,no
468,1000469,110004,32,1.0,Post Graduate,10.0,168000,0,no,no,yes,no
469,1000470,110014,46,2.0,Post Graduate,23.0,80000,0,no,no,yes,no
470,1000471,110003,30,4.0,Graduate,6.0,672000,0,no,no,no,no
471,1000472,110004,48,4.0,Under Graduate,24.0,240000,1288000,no,no,yes,no
472,1000473,110001,41,4.0,Under Graduate,19.0,248000,1248000,no,no,yes,no
473,1000474,110014,62,1.0,Graduate,39.0,1456000,4376000,no,no,yes,yes
474,1000475,110014,58,2.0,Under Graduate,34.0,912000,0,no,no,yes,no
475,1000476,110004,41,3.0,Graduate,19.0,1216000,0,no,no,no,yes
476,1000477,110004,58,1.0,Graduate,34.0,424000,0,no,yes,no,no
477,1000478,110014,62,4.0,Graduate,39.0,192000,624000,no,no,yes,no
478,1000479,110014,42,2.0,Under Graduate,20.0,1200000,0,no,no,no,no
479,1000480,110004,58,2.0,Under Graduate,36.0,1056000,3760000,no,no,yes,no
480,1000481,110011,52,3.0,Post Graduate,29.0,544000,0,no,no,yes,no
481,1000482,110014,31,1.0,Under Graduate,9.0,424000,0,no,no,no,no
482,1000483,110004,54,1.0,Graduate,32.0,1384000,704000,yes,no,yes,yes
483,1000484,110011,27,3.0,Graduate,5.0,240000,0,no,no,no,no
484,1000485,110011,23,2.0,Under Graduate,1.0,904000,0,no,no,yes,no
485,1000486,110003,58,1.0,Graduate,34.0,120000,0,no,no,yes,no
486,1000487,110011,53,2.0,Under Graduate,30.0,672000,2432000,no,yes,yes,no
487,1000488,110011,37,4.0,Graduate,13.0,704000,0,no,no,yes,no
488,1000489,110001,35,3.0,Under Graduate,13.0,344000,0,no,no,yes,no
489,1000490,110003,51,2.0,Post Graduate,28.0,344000,0,yes,no,yes,no
490,1000491,110011,32,2.0,Under Graduate,10.0,720000,0,no,no,yes,no
491,1000492,110004,40,4.0,Under Graduate,18.0,272000,832000,no,yes,yes,no
492,1000493,110001,58,4.0,Under Graduate,36.0,304000,0,no,no,yes,no
493,1000494,110001,48,1.0,Under Graduate,24.0,1384000,0,no,no,yes,no
494,1000495,110003,39,2.0,Under Graduate,17.0,1280000,0,no,no,yes,no
495,1000496,110001,23,4.0,Graduate,0.0,352000,0,no,no,yes,no
496,1000497,110011,48,2.0,Post Graduate,24.0,664000,0,no,no,yes,no
497,1000498,110011,46,4.0,Post Graduate,22.0,752000,0,no,no,yes,no
498,1000499,110014,30,1.0,Post Graduate,8.0,344000,0,no,no,no,no
499,1000500,110004,48,3.0,Graduate,25.0,336000,0,no,no,yes,no
500,1000501,110004,57,2.0,Under Graduate,33.0,272000,0,no,no,no,no
501,1000502,110001,48,3.0,Graduate,26.0,312000,0,no,no,yes,no
502,1000503,110003,42,1.0,Graduate,19.0,560000,0,no,no,no,no
503,1000504,110011,29,4.0,Post Graduate,5.0,312000,1480000,no,no,no,no
504,1000505,110003,38,3.0,Post Graduate,10.0,352000,0,no,no,yes,no
505,1000506,110003,34,3.0,Graduate,12.0,552000,0,no,no,yes,yes
506,1000507,110014,49,3.0,Post Graduate,25.0,352000,0,no,no,no,no
507,1000508,110014,62,3.0,Post Graduate,40.0,256000,0,no,no,yes,no
508,1000509,110003,45,2.0,Post Graduate,22.0,120000,0,no,no,no,no
509,1000510,110011,50,2.0,Under Graduate,28.0,944000,896000,no,no,yes,no
510,1000511,110001,49,1.0,Graduate,26.0,496000,1768000,no,no,yes,no
511,1000512,110011,29,4.0,Graduate,5.0,656000,0,no,no,no,no
512,1000513,110004,37,3.0,Under Graduate,14.0,432000,864000,no,no,no,no
513,1000514,110001,28,1.0,Post Graduate,6.0,384000,0,no,no,no,no
514,1000515,110003,25,3.0,Post Graduate,1.0,592000,0,no,no,yes,no
515,1000516,110003,39,1.0,Post Graduate,16.0,904000,1688000,no,no,no,no
516,1000517,110014,51,3.0,Graduate,27.0,648000,0,no,no,no,no
517,1000518,110011,52,3.0,Graduate,27.0,344000,1352000,no,no,no,no
518,1000519,110014,26,1.0,Graduate,4.0,272000,0,no,no,yes,no
519,1000520,110003,32,1.0,Post Graduate,9.0,384000,840000,no,no,yes,no
520,1000521,110014,59,4.0,Graduate,37.0,432000,1032000,no,no,yes,no
521,1000522,110004,46,4.0,Graduate,24.0,600000,0,no,no,yes,no
522,1000523,110014,34,1.0,Under Graduate,11.0,576000,1792000,no,no,no,no
523,1000524,110014,54,4.0,Under Graduate,31.0,312000,0,no,no,no,no
524,1000525,110003,22,4.0,Under Graduate,-1.0,600000,0,no,no,yes,no
525,1000526,110011,62,2.0,Under Graduate,38.0,632000,1432000,no,no,no,no
526,1000527,110001,24,1.0,Under Graduate,2.0,1640000,2168000,no,no,no,no
527,1000528,110004,31,2.0,Under Graduate,8.0,520000,712000,no,no,yes,no
528,1000529,110011,62,4.0,Under Graduate,39.0,976000,3024000,no,no,yes,yes
529,1000530,110001,37,1.0,Graduate,15.0,656000,0,no,no,yes,no
530,1000531,110004,52,2.0,Under Graduate,30.0,168000,0,no,no,no,no
531,1000532,110001,30,4.0,Post Graduate,6.0,400000,0,yes,yes,yes,no
532,1000533,110004,60,2.0,Under Graduate,37.0,312000,904000,yes,no,yes,no
533,1000534,110014,25,1.0,Under Graduate,2.0,808000,0,no,no,no,no
534,1000535,110011,51,2.0,Post Graduate,28.0,328000,0,no,yes,no,no
535,1000536,110014,49,1.0,Under Graduate,25.0,1056000,0,no,no,yes,no
536,1000537,110004,23,3.0,Graduate,-1.0,344000,1408000,no,no,yes,no
537,1000538,110014,42,1.0,Post Graduate,20.0,1048000,0,no,no,yes,yes
538,1000539,110014,29,1.0,Graduate,5.0,88000,608000,no,no,no,no
539,1000540,110014,55,1.0,Post Graduate,32.0,168000,936000,no,no,no,no
540,1000541,110001,23,4.0,Post Graduate,-1.0,872000,2512000,no,no,yes,no
541,1000542,110001,28,2.0,Under Graduate,6.0,1128000,0,no,no,no,no
542,1000543,110004,38,3.0,Under Graduate,14.0,648000,0,no,no,yes,no
543,1000544,110001,61,3.0,Under Graduate,38.0,432000,720000,no,no,no,no
544,1000545,110014,33,2.0,Under Graduate,10.0,1312000,0,no,no,yes,no
545,1000546,110004,41,4.0,Under Graduate,19.0,224000,696000,no,no,no,no
546,1000547,110003,25,3.0,Post Graduate,2.0,544000,1624000,no,yes,no,no
547,1000548,110001,42,3.0,Post Graduate,14.0,352000,1440000,yes,yes,yes,no
548,1000549,110003,47,1.0,Post Graduate,23.0,488000,0,no,no,yes,no
549,1000550,110001,59,3.0,Graduate,36.0,280000,0,no,no,no,no
550,1000551,110014,58,3.0,Graduate,34.0,432000,0,no,no,yes,no
551,1000552,110003,57,1.0,Under Graduate,34.0,112000,0,no,no,yes,no
552,1000553,110003,26,4.0,Under Graduate,3.0,416000,1840000,no,no,yes,no
553,1000554,110003,50,2.0,Under Graduate,28.0,808000,0,no,no,no,no
554,1000555,110003,26,2.0,Under Graduate,2.0,1192000,0,no,no,yes,no
555,1000556,110001,32,4.0,Under Graduate,8.0,280000,1096000,yes,no,yes,no
556,1000557,110014,58,3.0,Post Graduate,34.0,168000,1032000,no,no,yes,no
557,1000558,110004,37,2.0,Under Graduate,15.0,944000,0,no,no,no,no
558,1000559,110003,28,4.0,Graduate,5.0,304000,0,no,yes,no,no
559,1000560,110001,47,4.0,Under Graduate,25.0,192000,1104000,no,no,yes,no
560,1000561,110014,41,1.0,Post Graduate,18.0,472000,0,no,no,yes,no
561,1000562,110001,61,4.0,Post Graduate,33.0,328000,0,no,no,yes,no
562,1000563,110014,26,1.0,Graduate,3.0,680000,0,no,no,yes,no
563,1000564,110014,49,4.0,Under Graduate,27.0,96000,0,no,no,yes,no
564,1000565,110011,31,1.0,Post Graduate,7.0,256000,1216000,no,no,no,no
565,1000566,110001,53,3.0,Under Graduate,29.0,632000,0,no,no,yes,no
566,1000567,110004,51,3.0,Post Graduate,28.0,1400000,0,yes,no,yes,yes
567,1000568,110014,32,3.0,Under Graduate,8.0,224000,0,no,no,no,no
568,1000569,110003,32,2.0,Under Graduate,9.0,328000,1288000,no,no,yes,no
569,1000570,110003,38,3.0,Under Graduate,14.0,560000,1480000,no,no,no,no
570,1000571,110001,47,3.0,Graduate,25.0,1288000,3880000,yes,yes,no,yes
571,1000572,110011,33,4.0,Graduate,9.0,424000,0,no,no,yes,no
572,1000573,110011,37,1.0,Under Graduate,15.0,1024000,0,no,no,no,no
573,1000574,110004,53,3.0,Graduate,28.0,400000,0,no,no,yes,no
574,1000575,110003,27,2.0,Graduate,5.0,640000,0,no,no,yes,no
575,1000576,110014,52,1.0,Graduate,30.0,744000,0,no,no,yes,no
576,1000577,110014,23,3.0,Post Graduate,-1.0,384000,0,no,no,no,no
577,1000578,110003,50,2.0,Under Graduate,28.0,1192000,0,no,no,yes,no
578,1000579,110003,44,3.0,Graduate,19.0,392000,0,no,no,yes,no
579,1000580,110001,55,1.0,Graduate,33.0,704000,0,no,no,yes,no
580,1000581,110011,50,4.0,Post Graduate,22.0,176000,0,no,no,yes,no
581,1000582,110014,26,4.0,Under Graduate,3.0,440000,0,no,no,yes,no
582,1000583,110001,42,1.0,Post Graduate,18.0,576000,1240000,no,no,no,no
583,1000584,110011,22,2.0,Graduate,-1.0,304000,0,no,no,yes,no
584,1000585,110011,38,1.0,Under Graduate,16.0,912000,2400000,no,no,yes,no
585,1000586,110014,32,4.0,Post Graduate,4.0,664000,0,no,no,yes,no
586,1000587,110001,37,2.0,Under Graduate,14.0,808000,0,no,no,yes,no
587,1000588,110011,48,1.0,Under Graduate,24.0,752000,2176000,no,no,yes,no
588,1000589,110014,39,2.0,Under Graduate,17.0,320000,0,yes,no,yes,no
589,1000590,110003,29,1.0,Under Graduate,7.0,1024000,0,no,no,no,no
590,1000591,110001,27,4.0,Post Graduate,3.0,312000,0,no,no,yes,no
591,1000592,110003,28,1.0,Under Graduate,5.0,408000,0,no,no,yes,no
592,1000593,110003,42,4.0,Post Graduate,20.0,632000,0,yes,yes,yes,no
593,1000594,110001,31,4.0,Graduate,7.0,384000,0,no,no,yes,no
594,1000595,110001,48,1.0,Under Graduate,26.0,680000,1152000,no,no,no,no
595,1000596,110004,40,1.0,Under Graduate,18.0,328000,752000,no,no,yes,no
596,1000597,110004,46,1.0,Post Graduate,22.0,1216000,0,no,no,yes,yes
597,1000598,110001,22,2.0,Under Graduate,-2.0,1000000,0,no,yes,no,no
598,1000599,110003,54,2.0,Post Graduate,31.0,88000,720000,no,no,no,no
599,1000600,110001,26,2.0,Under Graduate,4.0,824000,0,no,no,yes,no
600,1000601,110003,54,2.0,Under Graduate,30.0,1128000,0,no,no,yes,no
601,1000602,110001,56,1.0,Under Graduate,32.0,304000,0,no,no,yes,no
602,1000603,110003,27,2.0,Under Graduate,5.0,1080000,0,no,no,no,no
603,1000604,110001,61,2.0,Graduate,38.0,224000,712000,no,no,yes,no
604,1000605,110001,26,4.0,Under Graduate,3.0,560000,1920000,no,no,no,no
605,1000606,110004,55,1.0,Under Graduate,31.0,328000,0,no,no,yes,no
606,1000607,110014,32,3.0,Graduate,8.0,648000,1664000,no,no,yes,no
607,1000608,110003,26,1.0,Post Graduate,3.0,1360000,0,no,no,no,yes
608,1000609,110001,25,4.0,Graduate,2.0,440000,0,no,no,yes,no
609,1000610,110001,35,4.0,Post Graduate,11.0,192000,0,no,no,no,no
610,1000611,110003,50,3.0,Graduate,28.0,648000,2200000,no,no,no,no
611,1000612,110011,47,4.0,Under Graduate,23.0,256000,664000,no,no,no,no
612,1000613,110003,63,1.0,Under Graduate,40.0,1032000,0,no,no,yes,no
613,1000614,110014,58,1.0,Under Graduate,35.0,864000,0,no,yes,no,no
614,1000615,110001,35,1.0,Under Graduate,12.0,1440000,0,no,no,yes,no
615,1000616,110003,61,2.0,Under Graduate,37.0,1112000,0,no,no,no,no
616,1000617,110001,38,2.0,Post Graduate,14.0,264000,0,no,no,yes,no
617,1000618,110011,44,4.0,Post Graduate,20.0,592000,0,no,no,yes,no
618,1000619,110014,61,2.0,Post Graduate,37.0,336000,920000,no,no,yes,no
619,1000620,110001,55,1.0,Post Graduate,27.0,584000,0,no,no,no,no
620,1000621,110011,31,4.0,Graduate,8.0,920000,0,no,no,yes,yes
621,1000622,110001,39,2.0,Graduate,17.0,912000,0,no,no,yes,no
622,1000623,110011,39,2.0,Under Graduate,17.0,736000,1048000,no,no,yes,no
623,1000624,110004,42,1.0,Post Graduate,19.0,272000,624000,no,no,yes,no
624,1000625,110003,31,2.0,Graduate,6.0,432000,976000,no,no,yes,no
625,1000626,110001,50,2.0,Post Graduate,28.0,512000,1688000,no,no,yes,no
626,1000627,110011,28,1.0,Post Graduate,6.0,336000,800000,no,no,no,no
627,1000628,110001,43,3.0,Under Graduate,19.0,560000,0,no,no,yes,no
628,1000629,110011,47,1.0,Graduate,24.0,408000,0,no,no,no,no
629,1000630,110004,43,4.0,Under Graduate,19.0,568000,1744000,yes,no,yes,no
630,1000631,110011,30,3.0,Under Graduate,7.0,280000,864000,no,no,no,no
631,1000632,110004,43,3.0,Graduate,18.0,320000,0,no,no,yes,no
632,1000633,110004,55,4.0,Post Graduate,32.0,1320000,0,no,no,yes,yes
633,1000634,110014,59,1.0,Post Graduate,31.0,144000,0,no,no,yes,no
634,1000635,110001,55,3.0,Under Graduate,31.0,256000,0,yes,yes,yes,no
635,1000636,110003,58,3.0,Under Graduate,35.0,280000,1352000,no,no,yes,no
636,1000637,110003,38,2.0,Under Graduate,16.0,960000,1568000,no,no,yes,no
637,1000638,110011,51,4.0,Post Graduate,28.0,248000,0,no,no,yes,no
638,1000639,110001,40,3.0,Under Graduate,16.0,280000,0,no,no,no,no
639,1000640,110011,60,2.0,Post Graduate,36.0,256000,0,no,no,yes,no
640,1000641,110001,41,1.0,Post Graduate,18.0,680000,2616000,no,yes,yes,no
641,1000642,110004,33,2.0,Under Graduate,10.0,1112000,0,no,no,no,no
642,1000643,110001,48,1.0,Under Graduate,24.0,824000,0,no,no,yes,no
643,1000644,110001,43,2.0,Under Graduate,21.0,1216000,0,no,no,yes,no
644,1000645,110001,50,2.0,Graduate,27.0,264000,0,no,no,yes,no
645,1000646,110004,33,4.0,Graduate,9.0,672000,2576000,no,no,no,no
646,1000647,110001,56,4.0,Under Graduate,33.0,488000,0,no,no,no,no
647,1000648,110014,60,4.0,Under Graduate,38.0,512000,984000,yes,yes,yes,no
648,1000649,110003,48,1.0,Graduate,25.0,272000,0,no,no,yes,no
649,1000650,110004,23,4.0,Post Graduate,-1.0,656000,0,no,no,yes,no
650,1000651,110001,45,1.0,Post Graduate,22.0,976000,1304000,no,yes,no,yes
651,1000652,110014,26,3.0,Under Graduate,4.0,464000,1048000,no,no,no,no
652,1000653,110004,32,1.0,Under Graduate,9.0,736000,0,no,no,yes,no
653,1000654,110011,47,2.0,Graduate,23.0,624000,1640000,no,no,no,no
654,1000655,110004,52,4.0,Post Graduate,29.0,1032000,0,no,no,no,yes
655,1000656,110001,48,2.0,Post Graduate,25.0,104000,0,no,no,no,no
656,1000657,110014,35,1.0,Post Graduate,11.0,648000,1160000,no,no,no,no
657,1000658,110014,36,1.0,Post Graduate,8.0,184000,0,no,no,no,no
658,1000659,110001,50,3.0,Post Graduate,26.0,280000,0,no,no,no,no
659,1000660,110004,61,4.0,Graduate,39.0,632000,0,no,no,yes,no
660,1000661,110014,37,2.0,Under Graduate,14.0,1320000,0,no,no,yes,no
661,1000662,110011,61,2.0,Under Graduate,38.0,416000,0,no,no,yes,no
662,1000663,110004,63,3.0,Graduate,41.0,1480000,0,no,no,no,yes
663,1000664,110003,44,3.0,Graduate,20.0,392000,0,no,no,no,no
664,1000665,110003,52,1.0,Post Graduate,30.0,512000,1816000,no,no,no,no
665,1000666,110014,52,4.0,Post Graduate,24.0,488000,0,no,yes,yes,no
666,1000667,110003,50,1.0,Under Graduate,26.0,896000,0,yes,yes,yes,no
667,1000668,110001,61,3.0,Post Graduate,39.0,576000,1520000,no,yes,yes,no
